tempo_arduino_micro_s,valor_ADC,tempo_arduino_s
789600,25,0.7896
790172,30,0.790172
790752,27,0.790752
791332,33,0.791332
791912,40,0.791912
792492,33,0.792492
793068,22,0.793068
793648,15,0.793648
794220,12,0.79422
794800,31,0.7948
795372,42,0.795372
795952,41,0.795952
796532,47,0.796532
797112,42,0.797112
797692,36,0.797692
798272,25,0.798272
798848,31,0.798848
799424,25,0.799424
800000,27,0.8
800576,47,0.800576
801152,55,0.801152
801724,35,0.801724
802300,18,0.8023
802880,15,0.80288
803448,35,0.803448
804032,30,0.804032
804604,21,0.804604
805184,15,0.805184
805756,12,0.805756
806336,10,0.806336
806920,12,0.80692
807492,11,0.807492
808072,15,0.808072
808644,19,0.808644
809224,21,0.809224
809796,26,0.809796
810376,16,0.810376
810948,14,0.810948
811524,11,0.811524
812104,17,0.812104
812676,13,0.812676
813256,11,0.813256
813828,10,0.813828
814408,12,0.814408
814988,26,0.814988
815568,54,0.815568
816152,45,0.816152
816724,28,0.816724
817304,18,0.817304
817876,18,0.817876
818456,16,0.818456
819036,12,0.819036
819620,18,0.81962
820192,11,0.820192
820760,13,0.82076
821336,32,0.821336
821904,32,0.821904
822488,11,0.822488
823056,12,0.823056
823632,15,0.823632
824200,16,0.8242
824784,16,0.824784
825360,15,0.82536
825928,22,0.825928
826512,27,0.826512
827080,18,0.82708
827664,14,0.827664
828236,27,0.828236
828816,36,0.828816
829384,41,0.829384
829964,40,0.829964
830544,32,0.830544
831116,32,0.831116
831696,32,0.831696
832276,29,0.832276
832856,21,0.832856
833424,15,0.833424
834000,23,0.834
834584,20,0.834584
835152,17,0.835152
835736,20,0.835736
836304,20,0.836304
836888,23,0.836888
837456,38,0.837456
838040,26,0.83804
838612,11,0.838612
839184,15,0.839184
839768,11,0.839768
840336,15,0.840336
840920,16,0.84092
841488,13,0.841488
842072,14,0.842072
842644,17,0.842644
843216,29,0.843216
843800,34,0.8438
844372,26,0.844372
844952,19,0.844952
845520,11,0.84552
846104,10,0.846104
846672,15,0.846672
847256,22,0.847256
847828,38,0.847828
848404,62,0.848404
848984,58,0.848984
849552,39,0.849552
850136,21,0.850136
850712,15,0.850712
851296,14,0.851296
851864,14,0.851864
852440,11,0.85244
853024,10,0.853024
853596,14,0.853596
854176,25,0.854176
854748,34,0.854748
855328,34,0.855328
855900,33,0.8559
856480,27,0.85648
857056,19,0.857056
857636,15,0.857636
858216,15,0.858216
858788,14,0.858788
859368,15,0.859368
859940,22,0.85994
860520,23,0.86052
861096,25,0.861096
861676,31,0.861676
862256,13,0.862256
862828,19,0.862828
863408,24,0.863408
863980,45,0.86398
864560,51,0.86456
865140,52,0.86514
865720,60,0.86572
866292,50,0.866292
866868,40,0.866868
867448,34,0.867448
868020,23,0.86802
868600,13,0.8686
869172,20,0.869172
869752,44,0.869752
870324,51,0.870324
870900,51,0.8709
871480,43,0.87148
872052,30,0.872052
872632,27,0.872632
873204,19,0.873204
873784,22,0.873784
874356,14,0.874356
874936,24,0.874936
875508,18,0.875508
876084,15,0.876084
876664,15,0.876664
877236,18,0.877236
877816,25,0.877816
878388,20,0.878388
878968,23,0.878968
879548,30,0.879548
880124,29,0.880124
880704,34,0.880704
881272,33,0.881272
881856,38,0.881856
882428,42,0.882428
883008,24,0.883008
883580,18,0.88358
884160,21,0.88416
884728,22,0.884728
885308,22,0.885308
885888,12,0.885888
886456,14,0.886456
887040,25,0.88704
887608,20,0.887608
888192,13,0.888192
888764,11,0.888764
889340,11,0.88934
889920,19,0.88992
890492,21,0.890492
891072,20,0.891072
891644,24,0.891644
892224,24,0.892224
892796,26,0.892796
893376,23,0.893376
893960,11,0.89396
894532,11,0.894532
895112,14,0.895112
895688,24,0.895688
896264,32,0.896264
896840,29,0.89684
897424,17,0.897424
897996,24,0.897996
898572,46,0.898572
899152,53,0.899152
899724,45,0.899724
900304,32,0.900304
900876,15,0.900876
901456,17,0.901456
902024,14,0.902024
902608,9,0.902608
903124,10,0.903124
903700,15,0.9037
904280,24,0.90428
904852,31,0.904852
905432,24,0.905432
906004,20,0.906004
906584,17,0.906584
907156,16,0.907156
907732,15,0.907732
908312,15,0.908312
908884,19,0.908884
909464,27,0.909464
910036,22,0.910036
910616,11,0.910616
911196,26,0.911196
911780,32,0.91178
912356,30,0.912356
912932,28,0.912932
913512,21,0.913512
914084,14,0.914084
914664,17,0.914664
915236,18,0.915236
915816,17,0.915816
916388,18,0.916388
916964,16,0.916964
917544,16,0.917544
918116,16,0.918116
918696,11,0.918696
919268,12,0.919268
919848,24,0.919848
920428,20,0.920428
921008,15,0.921008
921580,15,0.92158
922156,17,0.922156
922736,14,0.922736
923308,12,0.923308
923888,14,0.923888
924460,22,0.92446
925040,17,0.92504
925612,16,0.925612
926188,29,0.926188
926768,30,0.926768
927340,27,0.92734
927920,24,0.92792
928492,29,0.928492
929072,17,0.929072
929644,18,0.929644
930224,26,0.930224
930796,30,0.930796
931372,31,0.931372
931952,34,0.931952
932524,21,0.932524
933104,13,0.933104
933676,17,0.933676
934256,16,0.934256
934836,17,0.934836
935412,16,0.935412
935992,11,0.935992
936564,10,0.936564
937144,16,0.937144
937716,28,0.937716
938296,25,0.938296
938868,18,0.938868
939448,13,0.939448
940028,17,0.940028
940604,20,0.940604
941184,16,0.941184
941756,16,0.941756
942340,17,0.94234
942916,18,0.942916
943496,17,0.943496
944076,26,0.944076
944652,24,0.944652
945232,29,0.945232
945804,36,0.945804
946384,33,0.946384
946964,29,0.946964
947544,34,0.947544
948124,32,0.948124
948700,29,0.9487
949280,24,0.94928
949852,15,0.949852
950432,15,0.950432
951004,14,0.951004
951584,15,0.951584
952164,11,0.952164
952744,15,0.952744
953324,18,0.953324
953900,22,0.9539
954480,23,0.95448
955052,19,0.955052
955632,17,0.955632
956212,13,0.956212
956792,15,0.956792
957372,23,0.957372
957948,26,0.957948
958528,15,0.958528
959104,14,0.959104
959684,15,0.959684
960256,12,0.960256
960832,9,0.960832
961352,10,0.961352
961928,12,0.961928
962500,10,0.9625
963076,27,0.963076
963656,34,0.963656
964228,40,0.964228
964808,48,0.964808
965376,51,0.965376
965960,46,0.96596
966532,42,0.966532
967112,38,0.967112
967688,22,0.967688
968260,14,0.96826
968840,19,0.96884
969412,26,0.969412
969992,26,0.969992
970572,31,0.970572
971152,22,0.971152
971724,16,0.971724
972300,15,0.9723
972880,15,0.97288
973452,29,0.973452
974032,33,0.974032
974604,21,0.974604
975184,14,0.975184
975756,13,0.975756
976336,16,0.976336
976920,15,0.97692
977492,16,0.977492
978072,15,0.978072
978644,11,0.978644
979224,9,0.979224
979744,20,0.979744
980320,51,0.98032
980900,70,0.9809
981476,60,0.981476
982056,44,0.982056
982628,29,0.982628
983208,16,0.983208
983780,14,0.98378
984360,14,0.98436
984928,18,0.984928
985512,17,0.985512
986084,22,0.986084
986656,27,0.986656
987240,30,0.98724
987812,25,0.987812
988392,19,0.988392
988972,13,0.988972
989552,16,0.989552
990124,14,0.990124
990700,21,0.9907
991280,34,0.99128
991852,20,0.991852
992432,14,0.992432
993004,15,0.993004
993584,15,0.993584
994156,25,0.994156
994736,27,0.994736
995308,18,0.995308
995884,13,0.995884
996464,16,0.996464
997036,14,0.997036
997616,16,0.997616
998196,28,0.998196
998776,40,0.998776
999356,26,0.999356
999932,16,0.999932
1000512,29,1.000512
1001128,35,1.001128
1001760,35,1.00176
1002380,27,1.00238
1003012,11,1.003012
1003640,19,1.00364
1004256,21,1.004256
1004884,20,1.004884
1005508,15,1.005508
1006128,12,1.006128
1006760,10,1.00676
1007376,19,1.007376
1008004,26,1.008004
1008628,20,1.008628
1009252,20,1.009252
1009880,23,1.00988
1010504,12,1.010504
1011132,22,1.011132
1011764,32,1.011764
1012384,33,1.012384
1013012,26,1.013012
1013636,25,1.013636
1014268,40,1.014268
1014896,51,1.014896
1015516,44,1.015516
1016144,27,1.016144
1016768,15,1.016768
1017392,14,1.017392
1018020,14,1.01802
1018640,12,1.01864
1019268,13,1.019268
1019892,17,1.019892
1020516,20,1.020516
1021148,15,1.021148
1021772,16,1.021772
1022400,19,1.0224
1023032,15,1.023032
1023652,18,1.023652
1024280,31,1.02428
1024904,29,1.024904
1025532,28,1.025532
1026160,24,1.02616
1026772,15,1.026772
1027400,18,1.0274
1028024,27,1.028024
1028644,37,1.028644
1029272,42,1.029272
1029888,39,1.029888
1030516,33,1.030516
1031136,22,1.031136
1031760,26,1.03176
1032388,29,1.032388
1033004,25,1.033004
1033636,21,1.033636
1034264,15,1.034264
1034880,15,1.03488
1035508,10,1.035508
1036128,18,1.036128
1036756,27,1.036756
1037388,30,1.037388
1038008,27,1.038008
1038636,23,1.038636
1039260,28,1.03926
1039880,19,1.03988
1040512,14,1.040512
1041128,13,1.041128
1041756,15,1.041756
1042376,16,1.042376
1043000,19,1.043
1043628,11,1.043628
1044248,10,1.044248
1044876,13,1.044876
1045496,11,1.045496
1046116,19,1.046116
1046748,33,1.046748
1047368,46,1.047368
1047996,45,1.047996
1048628,45,1.048628
1049248,38,1.049248
1049876,29,1.049876
1050496,23,1.050496
1051124,20,1.051124
1051756,16,1.051756
1052376,11,1.052376
1053004,12,1.053004
1053628,17,1.053628
1054248,17,1.054248
1054876,23,1.054876
1055496,33,1.055496
1056124,31,1.056124
1056744,27,1.056744
1057368,33,1.057368
1057996,20,1.057996
1058616,18,1.058616
1059244,19,1.059244
1059872,15,1.059872
1060488,17,1.060488
1061116,11,1.061116
1061740,15,1.06174
1062368,22,1.062368
1062996,12,1.062996
1063616,13,1.063616
1064244,38,1.064244
1064868,57,1.064868
1065492,58,1.065492
1066120,46,1.06612
1066736,33,1.066736
1067364,22,1.067364
1067988,15,1.067988
1068612,18,1.068612
1069240,29,1.06924
1069856,37,1.069856
1070484,38,1.070484
1071112,28,1.071112
1071732,19,1.071732
1072360,12,1.07236
1072984,11,1.072984
1073612,13,1.073612
1074240,16,1.07424
1074856,17,1.074856
1075488,15,1.075488
1076108,17,1.076108
1076736,17,1.076736
1077368,15,1.077368
1077984,11,1.077984
1078612,18,1.078612
1079236,21,1.079236
1079856,19,1.079856
1080488,26,1.080488
1081104,45,1.081104
1081732,61,1.081732
1082356,61,1.082356
1082980,42,1.08298
1083608,33,1.083608
1084232,24,1.084232
1084860,19,1.08486
1085488,14,1.085488
1086104,11,1.086104
1086732,33,1.086732
1087356,35,1.087356
1087984,30,1.087984
1088616,35,1.088616
1089232,27,1.089232
1089860,22,1.08986
1090484,16,1.090484
1091104,15,1.091104
1091736,14,1.091736
1092352,15,1.092352
1092980,15,1.09298
1093604,11,1.093604
1094224,10,1.094224
1094856,15,1.094856
1095472,24,1.095472
1096100,28,1.0961
1096732,23,1.096732
1097352,24,1.097352
1097980,27,1.09798
1098604,34,1.098604
1099232,33,1.099232
1099864,33,1.099864
1100480,32,1.10048
1101108,25,1.101108
1101732,20,1.101732
1102356,12,1.102356
1102984,10,1.102984
1103608,19,1.103608
1104236,29,1.104236
1104860,31,1.10486
1105484,25,1.105484
1106112,16,1.106112
1106736,16,1.106736
1107364,25,1.107364
1107992,28,1.107992
1108612,20,1.108612
1109240,17,1.10924
1109864,17,1.109864
1110492,14,1.110492
1111120,11,1.11112
1111744,13,1.111744
1112372,10,1.112372
1112996,11,1.112996
1113620,22,1.11362
1114248,54,1.114248
1114872,61,1.114872
1115500,57,1.1155
1116128,42,1.116128
1116752,27,1.116752
1117380,18,1.11738
1118000,17,1.118
1118628,15,1.118628
1119260,13,1.11926
1119880,13,1.11988
1120512,23,1.120512
1121132,25,1.121132
1121764,15,1.121764
1122392,16,1.122392
1123008,11,1.123008
1123640,12,1.12364
1124264,17,1.124264
1124888,23,1.124888
1125516,16,1.125516
1126136,16,1.126136
1126764,15,1.126764
1127388,11,1.127388
1128012,12,1.128012
1128640,19,1.12864
1129256,21,1.129256
1129884,21,1.129884
1130512,21,1.130512
1131128,18,1.131128
1131760,25,1.13176
1132384,24,1.132384
1133012,18,1.133012
1133640,19,1.13364
1134264,21,1.134264
1134892,25,1.134892
1135516,30,1.135516
1136140,21,1.13614
1136768,10,1.136768
1137392,25,1.137392
1138020,36,1.13802
1138644,46,1.138644
1139268,44,1.139268
1139896,28,1.139896
1140512,13,1.140512
1141140,20,1.14114
1141772,18,1.141772
1142392,17,1.142392
1143020,31,1.14302
1143644,31,1.143644
1144276,12,1.144276
1144904,12,1.144904
1145528,12,1.145528
1146156,23,1.146156
1146784,21,1.146784
1147408,19,1.147408
1148036,24,1.148036
1148656,29,1.148656
1149284,39,1.149284
1149908,31,1.149908
1150532,22,1.150532
1151160,17,1.15116
1151784,16,1.151784
1152416,13,1.152416
1153044,10,1.153044
1153664,9,1.153664
1154240,9,1.15424
1154812,14,1.154812
1155444,32,1.155444
1156068,39,1.156068
1156692,28,1.156692
1157320,25,1.15732
1157936,21,1.157936
1158564,14,1.158564
1159192,15,1.159192
1159812,14,1.159812
1160440,13,1.16044
1161064,27,1.161064
1161692,23,1.161692
1162320,19,1.16232
1162936,19,1.162936
1163564,30,1.163564
1164188,38,1.164188
1164812,34,1.164812
1165440,27,1.16544
1166056,27,1.166056
1166684,29,1.166684
1167308,19,1.167308
1167932,15,1.167932
1168564,13,1.168564
1169184,14,1.169184
1169812,27,1.169812
1170440,36,1.17044
1171064,12,1.171064
1171692,11,1.171692
1172316,11,1.172316
1172948,21,1.172948
1173576,23,1.173576
1174192,23,1.174192
1174824,28,1.174824
1175448,24,1.175448
1176072,22,1.176072
1176700,14,1.1767
1177320,26,1.17732
1177948,18,1.177948
1178572,18,1.178572
1179196,22,1.179196
1179824,16,1.179824
1180448,21,1.180448
1181076,35,1.181076
1181708,32,1.181708
1182328,29,1.182328
1182956,38,1.182956
1183580,41,1.18358
1184212,28,1.184212
1184840,17,1.18484
1185456,15,1.185456
1186088,20,1.186088
1186708,12,1.186708
1187336,18,1.187336
1187964,18,1.187964
1188584,22,1.188584
1189212,17,1.189212
1189836,15,1.189836
1190460,21,1.19046
1191088,29,1.191088
1191704,27,1.191704
1192336,22,1.192336
1192960,18,1.19296
1193584,15,1.193584
1194212,25,1.194212
1194836,30,1.194836
1195468,34,1.195468
1196100,35,1.1961
1196720,35,1.19672
1197352,32,1.197352
1197976,37,1.197976
1198600,50,1.1986
1199228,51,1.199228
1199848,47,1.199848
1200476,29,1.200476
1201100,16,1.2011
1201724,31,1.201724
1202356,36,1.202356
1202976,38,1.202976
1203604,24,1.203604
1204236,14,1.204236
1204856,12,1.204856
1205484,12,1.205484
1206108,11,1.206108
1206736,14,1.206736
1207368,18,1.207368
1207984,18,1.207984
1208616,17,1.208616
1209236,20,1.209236
1209860,21,1.20986
1210492,15,1.210492
1211112,11,1.211112
1211740,17,1.21174
1212364,17,1.212364
1212988,25,1.212988
1213620,24,1.21362
1214240,28,1.21424
1214868,28,1.214868
1215500,30,1.2155
1216120,25,1.21612
1216748,18,1.216748
1217372,21,1.217372
1218000,22,1.218
1218628,15,1.218628
1219248,10,1.219248
1219876,14,1.219876
1220500,30,1.2205
1221124,36,1.221124
1221756,22,1.221756
1222376,19,1.222376
1223008,15,1.223008
1223632,22,1.223632
1224256,25,1.224256
1224884,15,1.224884
1225504,25,1.225504
1226136,24,1.226136
1226764,22,1.226764
1227384,26,1.227384
1228012,26,1.228012
1228640,15,1.22864
1229268,15,1.229268
1229896,20,1.229896
1230520,21,1.23052
1231148,19,1.231148
1231772,30,1.231772
1232396,26,1.232396
1233024,16,1.233024
1233640,13,1.23364
1234268,23,1.234268
1234892,35,1.234892
1235516,23,1.235516
1236144,10,1.236144
1236760,26,1.23676
1237388,40,1.237388
1238012,40,1.238012
1238640,25,1.23864
1239268,11,1.239268
1239892,13,1.239892
1240520,19,1.24052
1241152,21,1.241152
1241768,16,1.241768
1242396,16,1.242396
1243020,24,1.24302
1243652,19,1.243652
1244280,14,1.24428
1244896,21,1.244896
1245524,25,1.245524
1246148,25,1.246148
1246772,19,1.246772
1247400,12,1.2474
1248024,12,1.248024
1248652,34,1.248652
1249276,47,1.249276
1249900,51,1.2499
1250528,42,1.250528
1251152,26,1.251152
1251780,15,1.25178
1252412,10,1.252412
1253032,13,1.253032
1253660,15,1.25366
1254284,13,1.254284
1254916,21,1.254916
1255544,27,1.255544
1256168,21,1.256168
1256796,16,1.256796
1257420,13,1.25742
1258044,14,1.258044
1258672,22,1.258672
1259296,17,1.259296
1259924,15,1.259924
1260556,12,1.260556
1261176,13,1.261176
1261804,21,1.261804
1262428,26,1.262428
1263060,14,1.26306
1263688,10,1.263688
1264308,12,1.264308
1264936,26,1.264936
1265560,25,1.26556
1266184,15,1.266184
1266812,15,1.266812
1267432,23,1.267432
1268060,25,1.26806
1268684,18,1.268684
1269308,11,1.269308
1269940,15,1.26994
1270560,12,1.27056
1271188,15,1.271188
1271820,22,1.27182
1272440,27,1.27244
1273068,18,1.273068
1273692,13,1.273692
1274324,14,1.274324
1274952,14,1.274952
1275572,16,1.275572
1276200,18,1.2762
1276824,13,1.276824
1277448,15,1.277448
1278076,16,1.278076
1278696,11,1.278696
1279328,15,1.279328
1279952,17,1.279952
1280576,22,1.280576
1281204,30,1.281204
1281820,43,1.28182
1282448,39,1.282448
1283080,38,1.28308
1283696,21,1.283696
1284324,14,1.284324
1284944,17,1.284944
1285572,19,1.285572
1286200,13,1.2862
1286816,15,1.286816
1287444,20,1.287444
1288068,10,1.288068
1288696,12,1.288696
1289324,16,1.289324
1289944,18,1.289944
1290572,18,1.290572
1291192,16,1.291192
1291816,15,1.291816
1292444,14,1.292444
1293064,15,1.293064
1293692,13,1.293692
1294312,10,1.294312
1294936,10,1.294936
1295568,12,1.295568
1296184,15,1.296184
1296812,15,1.296812
1297440,16,1.29744
1298056,24,1.298056
1298684,26,1.298684
1299308,41,1.299308
1299936,51,1.299936
1300564,38,1.300564
1301184,24,1.301184
1301812,12,1.301812
1302436,15,1.302436
1303056,24,1.303056
1303688,32,1.303688
1304304,32,1.304304
1304932,27,1.304932
1305556,17,1.305556
1306180,11,1.30618
1306812,10,1.306812
1307432,16,1.307432
1308060,15,1.30806
1308692,14,1.308692
1309312,17,1.309312
1309940,19,1.30994
1310564,12,1.310564
1311196,12,1.311196
1311824,13,1.311824
1312440,11,1.31244
1313068,12,1.313068
1313692,14,1.313692
1314312,26,1.314312
1314940,40,1.31494
1315560,33,1.31556
1316188,29,1.316188
1316808,27,1.316808
1317432,30,1.317432
1318060,42,1.31806
1318680,32,1.31868
1319308,25,1.319308
1319928,22,1.319928
1320552,12,1.320552
1321180,15,1.32118
1321804,18,1.321804
1322432,20,1.322432
1323060,16,1.32306
1323680,14,1.32368
1324308,23,1.324308
1324932,25,1.324932
1325560,20,1.32556
1326188,22,1.326188
1326808,11,1.326808
1327436,10,1.327436
1328056,11,1.328056
1328680,11,1.32868
1329308,10,1.329308
1329928,11,1.329928
1330556,14,1.330556
1331180,25,1.33118
1331804,37,1.331804
1332432,39,1.332432
1333048,29,1.333048
1333676,28,1.333676
1334304,23,1.334304
1334920,19,1.33492
1335548,15,1.335548
1336172,10,1.336172
1336800,17,1.3368
1337428,18,1.337428
1338048,26,1.338048
1338676,22,1.338676
1339300,17,1.3393
1339920,13,1.33992
1340548,13,1.340548
1341168,22,1.341168
1341796,25,1.341796
1342420,15,1.34242
1343040,15,1.34304
1343672,11,1.343672
1344288,19,1.344288
1344916,14,1.344916
1345544,12,1.345544
1346160,17,1.34616
1346788,23,1.346788
1347412,28,1.347412
1348040,32,1.34804
1348668,36,1.348668
1349288,28,1.349288
1349916,14,1.349916
1350540,15,1.35054
1351168,15,1.351168
1351796,14,1.351796
1352416,11,1.352416
1353044,15,1.353044
1353664,18,1.353664
1354288,21,1.354288
1354916,20,1.354916
1355536,25,1.355536
1356164,23,1.356164
1356788,13,1.356788
1357412,15,1.357412
1358040,14,1.35804
1358664,15,1.358664
1359292,15,1.359292
1359920,18,1.35992
1360544,23,1.360544
1361172,21,1.361172
1361796,10,1.361796
1362424,14,1.362424
1363052,13,1.363052
1363672,12,1.363672
1364300,28,1.3643
1364924,41,1.364924
1365544,39,1.365544
1366176,22,1.366176
1366792,24,1.366792
1367420,31,1.36742
1368044,28,1.368044
1368668,31,1.368668
1369296,22,1.369296
1369912,10,1.369912
1370540,18,1.37054
1371172,29,1.371172
1371792,39,1.371792
1372420,37,1.37242
1373044,33,1.373044
1373672,28,1.373672
1374304,37,1.374304
1374920,35,1.37492
1375548,16,1.375548
1376172,17,1.376172
1376796,15,1.376796
1377424,21,1.377424
1378040,48,1.37804
1378672,45,1.378672
1379292,37,1.379292
1379916,35,1.379916
1380544,39,1.380544
1381168,46,1.381168
1381796,42,1.381796
1382428,29,1.382428
1383044,18,1.383044
1383672,16,1.383672
1384296,19,1.384296
1384928,15,1.384928
1385556,10,1.385556
1386176,15,1.386176
1386804,23,1.386804
1387428,28,1.387428
